"NMD" "NMD_derived" "Longest" "APPRIS_imputed" "Pervasive_imputed" "Longest_length" "Percentage_seq_imputed" "Domain_INFO" "Domain_percentage_imputed" "MaxPerDomain_imputed" "number_of_100_damaged_imputed" "Domain_matched_imputed" "Site_INFO" "Site_percentage_imputed" "MaxPerSite_imputed" "number_of_100_damaged_Site_imputed" "Site_matched_imputed" "IImunity" "Antiviral" "ISG" "OMIMrecessive" "pRDG" "RVIS" "group"
"124" "1" "0" "1" "1" "1" "2217" "86.468200270636" "1" "100" "100" "2" "0" "1" "100" "100" "2" "0" "0" "0" "0" "0" "NaN" "-0.159704656" "Non_Pathogenic_stop"
"125" "0" "0" "1" "1" "1" "945" "71.1111111111111" "1" "71.5210355987055" "100" "8" "1" "0" "71.1111111111111" "100" "1" "0" "0" "0" "0" "0" "0.121973721" "1.664578456" "Non_Pathogenic_stop"
"126" "1" "0" "1" "1" "1" "1647" "82.0279295689132" "1" "100" "100" "1" "0" "1" "100" "100" "2" "0" "0" "0" "0" "0" "NaN" "NaN" "Non_Pathogenic_stop"
"127" "0" "0" "1" "1" "1" "846" "12.1749408983452" "1" "12.1749408983452" "12.6797385620915" "0" "1" "0" "12.1749408983452" "100" "1" "0" "0" "0" "0" "0" "0.332842107" "0.062575634" "Non_Pathogenic_stop"
"128" "0" "0" "1" "1" "1" "531" "71.7514124293785" "1" "71.7514124293785" "71.7514124293785" "0" "1" "0" "71.7514124293785" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.571462851" "Non_Pathogenic_stop"
"129" "0" "0" "1" "1" "1" "555" "83.963963963964" "1" "84.4202898550725" "84.4202898550725" "0" "1" "0" "83.963963963964" "100" "1" "0" "0" "0" "0" "0" "NaN" "NaN" "Non_Pathogenic_stop"
"130" "0" "0" "1" "1" "1" "543" "16.0220994475138" "1" "16.1111111111111" "16.1111111111111" "0" "1" "0" "16.0220994475138" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.258592195" "Non_Pathogenic_stop"
"131" "1" "0" "1" "1" "1" "1347" "47.8841870824053" "1" "100" "100" "5" "0" "0" "47.8841870824053" "100" "1" "0" "0" "0" "0" "0" "0.111047693" "1.782126607" "Non_Pathogenic_stop"
"132" "0" "0" "1" "1" "1" "1857" "0.592353257942919" "0" "0.592353257942919" "100" "1" "1" "0" "0.592353257942919" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.870334421" "Non_Pathogenic_stop"
"133" "1" "0" "1" "1" "1" "2490" "24.0963855421687" "1" "100" "100" "7" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.153587344" "-0.117432389" "Non_Pathogenic_stop"
"134" "1" "0" "1" "1" "1" "2490" "69.4779116465863" "1" "100" "100" "12" "0" "1" "100" "100" "11" "0" "0" "0" "0" "0" "0.153587344" "-0.117432389" "Non_Pathogenic_stop"
"135" "1" "0" "1" "1" "1" "2919" "78.4172661870504" "1" "100" "100" "3" "0" "0" "78.4172661870504" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.894680455" "Non_Pathogenic_stop"
"136" "1" "0" "1" "1" "1" "2919" "55.601233299075" "1" "100" "100" "3" "0" "0" "55.601233299075" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.894680455" "Non_Pathogenic_stop"
"137" "1" "0" "1" "1" "1" "2919" "43.9191503939705" "1" "77.8333333333333" "100" "2" "1" "0" "43.9191503939705" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.894680455" "Non_Pathogenic_stop"
"138" "0" "0" "1" "1" "1" "570" "20.1754385964912" "0" "20.1754385964912" "100" "1" "1" "0" "20.1754385964912" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.61192669" "Non_Pathogenic_stop"
"139" "0" "0" "1" "1" "1" "930" "29.7849462365591" "1" "28.3991228070175" "100" "3" "1" "0" "29.7849462365591" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.883760026" "Non_Pathogenic_stop"
"140" "0" "0" "1" "1" "1" "645" "8.83720930232558" "1" "8.83720930232558" "8.83720930232558" "0" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.949904335" "Non_Pathogenic_stop"
"141" "1" "0" "1" "1" "1" "5970" "50.8040201005025" "1" "55.5090655509066" "100" "12" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.114415985" "-2.783967663" "Non_Pathogenic_stop"
"142" "1" "0" "1" "1" "1" "2022" "87.8832838773492" "1" "77.7011494252874" "100" "4" "1" "0" "87.8832838773492" "100" "1" "0" "0" "0" "0" "0" "0.114499429" "0.268267497" "Non_Pathogenic_stop"
"143" "1" "0" "1" "1" "1" "4629" "14.3875567077122" "1" "100" "100" "4" "0" "0" "14.3875567077122" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.037938929" "Non_Pathogenic_stop"
"144" "1" "0" "1" "1" "1" "4629" "83.1065024843379" "1" "100" "100" "8" "0" "0" "83.1065024843379" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.037938929" "Non_Pathogenic_stop"
"145" "0" "0" "1" "1" "1" "729" "14.9519890260631" "0" "14.9519890260631" "100" "1" "1" "0" "14.9519890260631" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.196071381" "Non_Pathogenic_stop"
"146" "1" "0" "1" "1" "1" "2973" "52.5058863101245" "1" "100" "100" "1" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.225793847" "0.145092325" "Non_Pathogenic_stop"
"147" "1" "0" "1" "1" "1" "2973" "52.5058863101245" "1" "100" "100" "1" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.225793847" "0.145092325" "Non_Pathogenic_stop"
"148" "0" "0" "1" "1" "1" "1014" "3.74753451676529" "0" "3.74753451676529" "100" "1" "1" "0" "3.74753451676529" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.039913547" "Non_Pathogenic_stop"
"149" "1" "0" "1" "1" "1" "1236" "32.0388349514563" "1" "30.9278350515464" "70.9876543209877" "0" "1" "0" "32.0388349514563" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.624649618" "Non_Pathogenic_stop"
"150" "0" "0" "1" "1" "1" "3876" "3.19917440660475" "0" "3.19917440660475" "100" "1" "1" "0" "3.19917440660475" "100" "1" "0" "0" "0" "0" "0" "0.110407985" "-0.813834387" "Non_Pathogenic_stop"
"151" "1" "0" "1" "1" "1" "9999" "77.2677267726773" "1" "72.630283135002" "100" "26" "0" "0" "77.2677267726773" "100" "1" "0" "0" "0" "0" "1" "0.403000181" "-2.056005418" "Non_Pathogenic_stop"
"152" "1" "0" "1" "1" "1" "1914" "32.6018808777429" "1" "100" "100" "1" "0" "0" "32.6018808777429" "100" "1" "0" "0" "0" "0" "0" "0.110985342" "-0.66859065" "Non_Pathogenic_stop"
"153" "1" "0" "1" "1" "1" "660" "91.8181818181818" "1" "100" "100" "2" "0" "0" "91.8181818181818" "100" "1" "0" "0" "0" "0" "0" "0.063552303" "0.948089677" "Non_Pathogenic_stop"
"154" "1" "0" "1" "1" "1" "6510" "53.5330261136713" "1" "100" "100" "6" "0" "0" "53.5330261136713" "100" "1" "0" "0" "0" "0" "0" "0.074812504" "4.926038688" "Non_Pathogenic_stop"
"155" "1" "0" "1" "1" "1" "1824" "74.5614035087719" "1" "76.0762607626076" "96.0292580982236" "0" "1" "1" "88.8888888888889" "100" "8" "0" "0" "0" "0" "0" "0.283391957" "-1.001120478" "Non_Pathogenic_stop"
"156" "1" "0" "1" "1" "1" "2469" "82.6650465775618" "1" "100" "100" "19" "1" "0" "82.6650465775618" "100" "1" "0" "0" "0" "0" "0" "NaN" "2.36468479" "Non_Pathogenic_stop"
"157" "0" "0" "1" "1" "1" "1449" "6.41821946169772" "0" "6.41821946169772" "100" "1" "1" "0" "6.41821946169772" "100" "1" "0" "0" "0" "0" "0" "0.116917092" "-0.176292081" "Non_Pathogenic_stop"
"158" "0" "0" "1" "1" "1" "1935" "54.3669250645995" "1" "60.9955891619408" "100" "33" "1" "0" "54.3669250645995" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.99945266" "Non_Pathogenic_stop"
"159" "0" "0" "1" "1" "1" "1935" "54.3669250645995" "1" "60.9955891619408" "100" "33" "1" "0" "54.3669250645995" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.99945266" "Non_Pathogenic_stop"
"160" "0" "0" "1" "1" "1" "1635" "81.8348623853211" "1" "100" "100" "36" "0" "0" "81.8348623853211" "100" "1" "0" "0" "0" "0" "0" "0.181985477" "1.537740199" "Non_Pathogenic_stop"
"161" "1" "0" "1" "1" "1" "2058" "45.0437317784257" "1" "100" "100" "2" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.10228203" "0.003714825" "Non_Pathogenic_stop"
"162" "0" "0" "1" "1" "1" "1107" "37.4887082204155" "0" "37.4887082204155" "100" "1" "1" "0" "37.4887082204155" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.464302001" "Non_Pathogenic_stop"
"163" "1" "0" "1" "1" "1" "1107" "49.1418247515808" "0" "49.1418247515808" "100" "1" "1" "0" "49.1418247515808" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.464302001" "Non_Pathogenic_stop"
"164" "1" "0" "1" "1" "1" "1026" "46.9785575048733" "1" "100" "100" "2" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.079143436" "0.527368849" "Non_Pathogenic_stop"
"165" "0.666666666666667" "0" "1" "1" "1" "2124" "16.6666666666667" "0" "16.6666666666667" "100" "1" "1" "0" "16.6666666666667" "100" "1" "0" "0" "0" "0" "0" "0.11066887" "0.670564357" "Non_Pathogenic_stop"
"166" "0" "0" "1" "1" "1" "1908" "53.1446540880503" "1" "59.9088838268793" "100" "27" "1" "0" "53.1446540880503" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.576916344" "Non_Pathogenic_stop"
"167" "0.5" "0" "1" "1" "1" "1137" "55.7607739665787" "1" "100" "100" "3" "0" "0" "55.7607739665787" "100" "1" "0" "0" "0" "0" "0" "0.095244981" "-0.12856188" "Non_Pathogenic_stop"
"168" "1" "0" "1" "1" "1" "1524" "98.4251968503937" "1" "100" "100" "8" "0" "1" "100" "100" "4" "0" "0" "0" "0" "0" "NaN" "-0.554717505" "Non_Pathogenic_stop"
"169" "0" "0" "1" "1" "1" "1956" "0.920245398773006" "0" "0.920245398773006" "100" "1" "1" "0" "0.920245398773006" "100" "1" "0" "0" "0" "0" "0" "0.11413254" "NaN" "Non_Pathogenic_stop"
"170" "0" "0" "1" "1" "1" "1482" "5.60053981106613" "1" "5.70446735395189" "5.86158192090396" "0" "1" "0" "5.60053981106613" "100" "1" "0" "0" "0" "0" "0" "0.521469529" "0.295774947" "Non_Pathogenic_stop"
"171" "0" "0" "1" "1" "1" "1482" "5.60053981106613" "1" "5.70446735395189" "5.86158192090396" "0" "1" "0" "5.60053981106613" "100" "1" "0" "0" "0" "0" "0" "NaN" "3.427299372" "Non_Pathogenic_stop"
"172" "1" "0" "1" "1" "1" "1482" "79.7570850202429" "1" "81.2371134020619" "100" "10" "1" "1" "100" "100" "2" "0" "0" "0" "0" "0" "0.168959019" "0.314179756" "Non_Pathogenic_stop"
"173" "1" "0" "1" "1" "1" "1278" "32.6291079812207" "1" "100" "100" "4" "1" "0" "32.6291079812207" "100" "1" "0" "1" "0" "0" "0" "NaN" "1.851941967" "Non_Pathogenic_stop"
"174" "1" "0" "1" "1" "1" "2022" "74.3323442136498" "0" "74.3323442136498" "100" "1" "1" "1" "100" "100" "5" "0" "0" "0" "0" "0" "NaN" "-0.758599262" "Non_Pathogenic_stop"
"175" "1" "0" "1" "1" "1" "4680" "83.2692307692308" "0" "83.2692307692308" "100" "1" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.125464694" "NaN" "Non_Pathogenic_stop"
"176" "1" "0" "1" "1" "1" "1002" "30.5389221556886" "0" "30.5389221556886" "100" "1" "1" "0" "30.5389221556886" "100" "1" "0" "0" "0" "0" "0" "0.194374927" "1.756425229" "Non_Pathogenic_stop"
"177" "1" "0" "1" "1" "1" "3288" "35.3102189781022" "1" "52.5842696629214" "100" "6" "0" "1" "7.69230769230769" "100" "1" "0" "0" "0" "0" "0" "NaN" "-2.565119811" "Non_Pathogenic_stop"
"178" "1" "0" "1" "1" "1" "1785" "95.2941176470588" "1" "100" "100" "11" "1" "1" "100" "100" "2" "0" "0" "0" "0" "0" "NaN" "2.337125365" "Non_Pathogenic_stop"
"179" "1" "0" "1" "1" "1" "1653" "35.5716878402904" "0" "35.5716878402904" "100" "1" "1" "0" "35.5716878402904" "100" "1" "0" "1" "0" "0" "0" "0.06874833" "0.554869705" "Non_Pathogenic_stop"
"180" "1" "0" "1" "1" "1" "1605" "99.5638629283489" "0" "99.5638629283489" "100" "1" "1" "0" "99.5638629283489" "100" "1" "0" "0" "0" "0" "0" "NaN" "-0.710864321" "Non_Pathogenic_stop"
"181" "0" "0" "1" "1" "1" "573" "12.565445026178" "0" "12.565445026178" "100" "1" "1" "0" "12.565445026178" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.016664174" "Non_Pathogenic_stop"
"182" "1" "0" "1" "1" "1" "456" "50.6578947368421" "1" "47.9166666666667" "52.2727272727273" "0" "1" "0" "50.6578947368421" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.371224249" "Non_Pathogenic_stop"
"183" "1" "0" "1" "1" "1" "1467" "46.8302658486708" "1" "46.8302658486708" "100" "2" "1" "0" "46.8302658486708" "100" "1" "0" "0" "0" "0" "0" "NaN" "2.539299607" "Non_Pathogenic_stop"
"184" "0" "0" "1" "0" "1" "1860" "30.8602150537634" "0" "30.8602150537634" "100" "1" "1" "0" "30.8602150537634" "100" "1" "0" "0" "0" "0" "0" "NaN" "2.133152036" "Non_Pathogenic_stop"
"185" "1" "0" "1" "1" "1" "2169" "29.1839557399723" "1" "21.1009174311927" "52.8735632183908" "0" "1" "0" "29.1839557399723" "100" "1" "0" "0" "0" "0" "0" "0.106726846" "7.61e-05" "Non_Pathogenic_stop"
"186" "0" "0" "1" "1" "1" "2766" "1.01229211858279" "0" "1.01229211858279" "100" "1" "1" "0" "1.01229211858279" "100" "1" "0" "0" "0" "0" "0" "0.071821928" "1.671870391" "Non_Pathogenic_stop"
"187" "0" "0" "1" "1" "1" "1416" "7.41525423728813" "1" "9.11458333333333" "100" "3" "1" "0" "7.41525423728813" "100" "1" "0" "0" "0" "0" "0" "0.079662272" "1.423841958" "Non_Pathogenic_stop"
"188" "0" "0" "1" "1" "1" "936" "29.8076923076923" "1" "29.042904290429" "100" "3" "1" "0" "29.8076923076923" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.26221942" "Non_Pathogenic_stop"
"189" "0" "0" "1" "1" "1" "936" "61.2179487179487" "1" "61.3861386138614" "100" "6" "1" "0" "61.2179487179487" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.26221942" "Non_Pathogenic_stop"
"190" "1" "0" "1" "1" "1" "1914" "94.5141065830721" "1" "100" "100" "3" "0" "0" "94.5141065830721" "100" "1" "0" "0" "0" "0" "0" "NaN" "NaN" "Non_Pathogenic_stop"
"191" "1" "0" "1" "1" "1" "1572" "35.6234096692112" "1" "35.6234096692112" "35.6234096692112" "0" "1" "0" "35.6234096692112" "100" "1" "0" "0" "0" "0" "0" "0.12678346" "-0.242430445" "Non_Pathogenic_stop"
"192" "1" "0" "1" "1" "1" "3642" "51.0433827567271" "1" "100" "100" "11" "1" "0" "51.0433827567271" "100" "1" "0" "0" "0" "0" "0" "0.124623644" "-1.339418191" "Non_Pathogenic_stop"
"193" "0" "0" "1" "1" "1" "1488" "36.5591397849462" "1" "36.5591397849462" "36.5591397849462" "0" "1" "0" "36.5591397849462" "100" "1" "0" "0" "0" "0" "0" "0.118095035" "0.174625237" "Non_Pathogenic_stop"
"194" "1" "0" "1" "1" "1" "1050" "92.0952380952381" "1" "94.824016563147" "100" "3" "1" "0" "92.0952380952381" "100" "1" "0" "0" "0" "0" "0" "0.078131028" "2.131332486" "Non_Pathogenic_stop"
"195" "1" "0" "1" "1" "1" "1422" "55.6962025316456" "1" "55.6962025316456" "55.6962025316456" "0" "1" "0" "55.6962025316456" "100" "1" "0" "0" "0" "0" "0" "NaN" "5.208541975" "Non_Pathogenic_stop"
"196" "1" "0" "1" "1" "1" "1422" "46.7651195499297" "1" "100" "100" "2" "0" "0" "46.7651195499297" "100" "1" "0" "0" "0" "0" "0" "NaN" "NaN" "Non_Pathogenic_stop"
"197" "0" "0" "1" "1" "1" "7086" "0.479819362122495" "0" "0.479819362122495" "100" "1" "1" "0" "0.479819362122495" "100" "1" "0" "0" "0" "0" "0" "NaN" "7.985992467" "Non_Pathogenic_stop"
"198" "1" "0" "0" "0" "0" "930" "80.752688172043" "1" "100" "100" "1" "0" "0" "80.752688172043" "100" "1" "0" "0" "0" "0" "0" "NaN" "7.985992467" "Non_Pathogenic_stop"
"199" "1" "0" "1" "1" "1" "708" "69.0677966101695" "1" "66.9767441860465" "100" "9" "1" "0" "69.0677966101695" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.657836546" "Non_Pathogenic_stop"
"200" "0" "0" "1" "1" "1" "2010" "0.895522388059702" "1" "1.20724346076459" "26.0869565217391" "0" "1" "0" "0.895522388059702" "100" "1" "0" "0" "0" "0" "0" "NaN" "NaN" "Non_Pathogenic_stop"
"201" "1" "0" "1" "1" "1" "1122" "34.4919786096257" "1" "14.2857142857143" "44.578313253012" "0" "1" "0" "34.4919786096257" "100" "1" "0" "1" "0" "1" "0" "0.26466401" "NaN" "Non_Pathogenic_stop"
"202" "0" "0" "1" "1" "1" "7173" "0.613411403875645" "0" "0.613411403875645" "100" "1" "1" "0" "0.613411403875645" "100" "1" "0" "0" "0" "0" "0" "NaN" "2.276748373" "Non_Pathogenic_stop"
"203" "0" "0" "1" "1" "1" "297" "97.3063973063973" "1" "97.3063973063973" "100" "1" "1" "0" "97.3063973063973" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.701931997" "Non_Pathogenic_stop"
"204" "1" "0" "1" "1" "1" "4893" "76.0882893930104" "1" "100" "100" "6" "0" "1" "100" "100" "2" "0" "0" "0" "0" "0" "0.220335254" "-0.376786957" "Non_Pathogenic_stop"
"205" "0" "0" "1" "1" "1" "978" "79.8568507157464" "1" "83.6083608360836" "100" "8" "1" "0" "79.8568507157464" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.510221359" "Non_Pathogenic_stop"
"206" "0" "0" "1" "1" "1" "939" "51.2247071352503" "1" "50.6010928961749" "100" "5" "1" "0" "51.2247071352503" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.729426781" "Non_Pathogenic_stop"
"207" "0" "0" "1" "1" "1" "960" "17.6041666666667" "1" "16.991341991342" "100" "1" "1" "0" "17.6041666666667" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.129924507" "Non_Pathogenic_stop"
"208" "0" "0" "1" "1" "1" "1302" "2.76497695852535" "0" "2.76497695852535" "100" "1" "1" "0" "2.76497695852535" "100" "1" "0" "0" "0" "0" "0" "0.07352126" "0.270087468" "Non_Pathogenic_stop"
"209" "1" "0" "1" "1" "1" "3087" "46.6796242306446" "1" "48.2747068676717" "100" "6" "1" "1" "75" "100" "3" "0" "0" "0" "0" "0" "0.110481521" "0.547404288" "Non_Pathogenic_stop"
"210" "1" "0" "1" "1" "1" "3087" "46.6796242306446" "1" "48.2747068676717" "100" "6" "1" "1" "75" "100" "3" "0" "0" "0" "0" "0" "0.110481521" "0.547404288" "Non_Pathogenic_stop"
"211" "0" "0" "0" "0" "0" "177" "40.6779661016949" "1" "100" "100" "1" "0" "0" "40.6779661016949" "100" "1" "0" "0" "0" "0" "0" "0.116512244" "1.102432221" "Non_Pathogenic_stop"
"212" "1" "0" "1" "1" "1" "11124" "44.9298813376483" "0" "44.9298813376483" "100" "1" "1" "0" "44.9298813376483" "100" "1" "0" "0" "0" "0" "0" "0.102434022" "6.487063031" "Non_Pathogenic_stop"
"213" "1" "0" "1" "1" "1" "1398" "23.3190271816881" "1" "100" "100" "2" "1" "1" "16.6666666666667" "66.6666666666667" "0" "1" "0" "0" "0" "0" "0.263700809" "1.045368744" "Non_Pathogenic_stop"
"214" "0" "0" "1" "1" "1" "1866" "3.42979635584137" "0" "3.42979635584137" "100" "1" "1" "1" "1.36986301369863" "100" "1" "0" "0" "0" "0" "0" "0.146525995" "0.753291803" "Non_Pathogenic_stop"
"215" "0" "0" "1" "1" "1" "1671" "21.0652304009575" "1" "21.0652304009575" "74.5495495495496" "0" "1" "0" "21.0652304009575" "100" "1" "0" "1" "0" "0" "0" "0.161233322" "-0.045835247" "Non_Pathogenic_stop"
"216" "1" "0" "1" "1" "1" "5721" "74.7771368641846" "0" "74.7771368641846" "100" "1" "1" "1" "100" "100" "6" "0" "0" "0" "0" "0" "0.088345472" "0.793580678" "Non_Pathogenic_stop"
"217" "0" "0" "1" "1" "1" "4572" "11.9422572178478" "0" "11.9422572178478" "100" "1" "1" "0" "11.9422572178478" "100" "1" "0" "0" "0" "0" "0" "0.111834787" "0.369203982" "Non_Pathogenic_stop"
"218" "0" "0" "1" "1" "1" "2574" "54.4289044289044" "1" "54.3757292882147" "100" "7" "1" "1" "100" "100" "5" "0" "1" "0" "0" "0" "0.266327249" "1.647992642" "Non_Pathogenic_stop"
"219" "1" "0" "1" "1" "1" "6411" "93.7295273748245" "1" "100" "100" "1" "0" "0" "93.7295273748245" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.389303812" "Non_Pathogenic_stop"
"220" "0" "0" "1" "1" "1" "1908" "27.2536687631027" "1" "32.1861057998725" "32.1861057998725" "0" "1" "0" "27.2536687631027" "100" "1" "0" "0" "0" "0" "0" "0.27614216" "-0.449946534" "Non_Pathogenic_stop"
"221" "0" "0" "1" "1" "1" "936" "7.47863247863248" "1" "5.06050605060506" "36.1111111111111" "0" "1" "0" "7.47863247863248" "100" "1" "0" "0" "0" "0" "0" "0.094485032" "2.396009417" "Non_Pathogenic_stop"
"222" "0" "0" "1" "1" "1" "945" "92.6984126984127" "1" "93.7908496732026" "100" "10" "1" "0" "92.6984126984127" "100" "1" "0" "0" "0" "0" "0" "0.075830597" "NaN" "Non_Pathogenic_stop"
"223" "1" "0" "1" "1" "1" "1512" "50.462962962963" "1" "100" "100" "12" "0" "0" "50.462962962963" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.091286379" "Non_Pathogenic_stop"
"224" "1" "0" "1" "1" "1" "2067" "52.8301886792453" "1" "100" "100" "3" "0" "0" "52.8301886792453" "100" "1" "0" "0" "0" "0" "1" "0.162974987" "1.690270544" "Non_Pathogenic_stop"
"225" "1" "0" "1" "1" "1" "2118" "84.4128488678252" "1" "100" "100" "3" "0" "0" "84.4128488678252" "100" "1" "0" "0" "0" "0" "0" "0.184307597" "-0.709045403" "Non_Pathogenic_stop"
"226" "1" "0" "1" "0" "1" "804" "91.4179104477612" "1" "100" "100" "1" "0" "1" "100" "100" "4" "0" "0" "0" "0" "0" "NaN" "0.749657564" "Non_Pathogenic_stop"
"227" "1" "0" "1" "1" "1" "2118" "13.0690161527166" "1" "13.6085626911315" "13.6085626911315" "0" "1" "0" "13.0690161527166" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.140856814" "Non_Pathogenic_stop"
"228" "1" "0" "1" "1" "1" "1347" "64.2167780252413" "1" "100" "100" "1" "0" "0" "64.2167780252413" "100" "1" "0" "0" "0" "0" "0" "NaN" "-0.132199953" "Non_Pathogenic_stop"
"229" "0" "0" "0" "0" "0" "1116" "8.33333333333333" "0" "8.33333333333333" "100" "1" "1" "0" "8.33333333333333" "100" "1" "0" "0" "0" "0" "0" "0.108322956" "NaN" "Non_Pathogenic_stop"
"230" "1" "0" "1" "1" "1" "2718" "64.3855776306107" "1" "100" "100" "1" "0" "0" "64.3855776306107" "100" "1" "0" "0" "0" "0" "0" "0.104504169" "0.297596326" "Non_Pathogenic_stop"
"231" "1" "0" "1" "1" "1" "1794" "21.2931995540691" "1" "18.8831318364997" "18.8831318364997" "0" "1" "0" "21.2931995540691" "100" "1" "0" "0" "0" "0" "0" "0.093185996" "NaN" "Non_Pathogenic_stop"
"232" "1" "0" "1" "1" "1" "3600" "57.5833333333333" "1" "100" "100" "1" "0" "0" "57.5833333333333" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.416947309" "Non_Pathogenic_stop"
"233" "1" "0" "1" "1" "1" "1653" "58.6206896551724" "1" "100" "100" "6" "0" "0" "58.6206896551724" "100" "1" "0" "0" "0" "0" "0" "0.058703136" "2.938206407" "Non_Pathogenic_stop"
"234" "0" "0" "1" "1" "1" "525" "23.047619047619" "1" "23.047619047619" "23.047619047619" "0" "1" "0" "23.047619047619" "100" "1" "0" "0" "0" "0" "0" "NaN" "1.328368696" "Non_Pathogenic_stop"
"235" "0" "0" "1" "1" "1" "252" "43.2539682539683" "1" "16.374269005848" "16.374269005848" "0" "1" "0" "43.2539682539683" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.701931997" "Non_Pathogenic_stop"
"236" "0" "0" "1" "1" "1" "252" "43.2539682539683" "1" "16.374269005848" "16.374269005848" "0" "1" "0" "43.2539682539683" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.701931997" "Non_Pathogenic_stop"
"237" "0" "0" "1" "1" "1" "189" "27.5132275132275" "1" "23.1292517006803" "23.1292517006803" "0" "1" "0" "27.5132275132275" "100" "1" "0" "0" "0" "0" "0" "0.087609915" "0.323496558" "Non_Pathogenic_stop"
"238" "1" "0" "1" "1" "1" "6813" "77.3374431234405" "1" "100" "100" "2" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.094345983" "2.699225953" "Non_Pathogenic_stop"
"239" "0" "0" "1" "1" "1" "1164" "18.7285223367698" "0" "18.7285223367698" "100" "1" "1" "1" "100" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.284856336" "Non_Pathogenic_stop"
"240" "1" "0" "1" "1" "1" "6036" "62.0941020543406" "1" "100" "100" "17" "1" "0" "62.0941020543406" "100" "1" "0" "0" "0" "0" "0" "0.108181542" "-3.289804051" "Non_Pathogenic_stop"
"241" "1" "0" "1" "1" "1" "4338" "54.0802213001383" "1" "54.9636803874092" "100" "8" "0" "0" "54.0802213001383" "100" "1" "0" "0" "0" "0" "0" "NaN" "3.92468431" "Non_Pathogenic_stop"
"242" "1" "0" "1" "0" "1" "1419" "57.9281183932347" "1" "47.8395061728395" "47.8395061728395" "0" "1" "0" "57.9281183932347" "100" "1" "0" "0" "0" "0" "0" "0.089856656" "0.334405942" "Non_Pathogenic_stop"
"243" "1" "0" "1" "1" "1" "1653" "49.6672716273442" "1" "100" "100" "3" "0" "1" "100" "100" "1" "0" "0" "0" "0" "0" "0.847758542" "-0.795417163" "Non_Pathogenic_stop"
"244" "0" "0" "1" "1" "1" "1095" "28.5844748858447" "1" "28.1910009182736" "28.1910009182736" "0" "1" "0" "28.5844748858447" "100" "1" "0" "0" "0" "0" "0" "NaN" "3.24344868" "Non_Pathogenic_stop"
"245" "1" "0" "1" "1" "1" "1635" "93.822629969419" "1" "100" "100" "7" "0" "0" "93.822629969419" "100" "1" "0" "0" "0" "0" "0" "0.088641713" "NaN" "Non_Pathogenic_stop"
"246" "0" "0" "1" "1" "1" "1671" "34.590065828845" "1" "34.590065828845" "100" "4" "1" "0" "34.590065828845" "100" "1" "0" "0" "0" "0" "0" "NaN" "0.314179756" "Non_Pathogenic_stop"
